Date,Recorder_1,Recorder_2,Plot_id,Quadrant,Species,Cover
2018-07-11,Elizabeth Simpson,,3331,4,Alyssum desertorum,1
2018-07-11,Elizabeth Simpson,,3331,4,Poa secunda,0
2018-07-11,Elizabeth Simpson,,3331,4,poo,2
2018-07-11,Elizabeth Simpson,,3331,4,rock,0
2018-07-11,Elizabeth Simpson,,3331,4,Cercocarpus ledifolius (leaves),8
2018-07-11,Elizabeth Simpson,,3331,4,soil,6
2018-07-11,Elizabeth Simpson,,3331,4,grass (dead),20
2018-07-11,Elizabeth Simpson,,3331,4,sticks,0
2018-07-11,Elizabeth Simpson,,3331,4,moss,0
2018-07-11,Elizabeth Simpson,,3331,2,Petradoria pumila,28
2018-07-11,Elizabeth Simpson,,3331,2,Balsamorhiza sagittata,2
2018-07-11,Elizabeth Simpson,,3331,2,Tragopogon dubius,1
2018-07-11,Elizabeth Simpson,,3331,2,Symphyotrichum ascendens,0
2018-07-11,Elizabeth Simpson,,3331,2,Pseudoroegneria spicata,10
2018-07-11,Elizabeth Simpson,,3331,2,Bromus briziformis,1
2018-07-11,Elizabeth Simpson,,3331,2,Eriogonum umbellatum,0
2018-07-11,Elizabeth Simpson,,3331,2,Crepis acuminata,9
2018-07-11,Elizabeth Simpson,,3331,2,Cirsium pulcherrimum,1
2018-07-11,Elizabeth Simpson,,3331,2,Pseudostellaria jamesiana,0.5
2018-07-11,Elizabeth Simpson,,3331,2,Alyssum desertorum,0.5
2018-07-11,Elizabeth Simpson,,3331,2,Poa secunda,1
2018-07-11,Elizabeth Simpson,,3331,2,poo,1
2018-07-11,Elizabeth Simpson,,3331,2,rock,6
2018-07-11,Elizabeth Simpson,,3331,2,Cercocarpus ledifolius (leaves),5
2018-07-11,Elizabeth Simpson,,3331,2,soil,3
2018-07-11,Elizabeth Simpson,,3331,2,grass (dead),35
2018-07-11,Elizabeth Simpson,,3331,2,sticks,5
2018-07-11,Elizabeth Simpson,,3331,2,moss,1
2018-07-11,Elizabeth Simpson,,3331,1,Petradoria pumila,4
2018-07-11,Elizabeth Simpson,,3331,1,Balsamorhiza sagittata,0
2018-07-11,Elizabeth Simpson,,3331,1,Tragopogon dubius,1
2018-07-11,Elizabeth Simpson,,3331,1,Symphyotrichum ascendens,0
2018-07-11,Elizabeth Simpson,,3331,1,Pseudoroegneria spicata,11
2018-07-11,Elizabeth Simpson,,3331,1,Bromus briziformis,1
2018-07-11,Elizabeth Simpson,,3331,1,Eriogonum umbellatum,6
2018-07-11,Elizabeth Simpson,,3331,1,Crepis acuminata,5
2018-07-11,Elizabeth Simpson,,3331,1,Cirsium pulcherrimum,0
2018-07-11,Elizabeth Simpson,,3331,1,Pseudostellaria jamesiana,0.5
2018-07-11,Elizabeth Simpson,,3331,1,Alyssum desertorum,1
2018-07-11,Elizabeth Simpson,,3331,1,Poa secunda,0
2018-07-11,Elizabeth Simpson,,3331,1,poo,6
2018-07-11,Elizabeth Simpson,,3331,1,rock,12
2018-07-11,Elizabeth Simpson,,3331,1,Cercocarpus ledifolius (leaves),7
2018-07-11,Elizabeth Simpson,,3331,1,soil,9
2018-07-11,Elizabeth Simpson,,3331,1,grass (dead),27
2018-07-11,Elizabeth Simpson,,3331,1,sticks,2
2018-07-11,Elizabeth Simpson,,3331,1,moss,6
2018-07-11,Elizabeth Simpson,,3313,3,Artemisia tridentata,0
2018-07-11,Elizabeth Simpson,,3313,3,Symphoricarpos oreophilus,0
2018-07-11,Elizabeth Simpson,,3313,3,Petradoria pumila,13
2018-07-11,Elizabeth Simpson,,3313,3,Berberis repens,0
2018-07-11,Elizabeth Simpson,,3313,3,Balsamorhiza sagittata,3
2018-07-11,Elizabeth Simpson,,3313,3,Linum lewisii,0
2018-07-11,Elizabeth Simpson,,3313,3,Eriogonum umbellatum,10
2018-07-11,Elizabeth Simpson,,3313,3,Pseudoroegneria spicata,4
2018-07-11,Elizabeth Simpson,,3313,3,Poa bulbosa,4
2018-07-11,Elizabeth Simpson,,3313,3,Alyssum desertorum,4
2018-07-11,Elizabeth Simpson,,3313,3,Penstemon cyananthus,0
2018-07-11,Elizabeth Simpson,,3313,3,Crepis acuminata,0
2018-07-11,Elizabeth Simpson,,3313,3,poo,3
2018-07-11,Elizabeth Simpson,,3313,3,rock,28
2018-07-11,Elizabeth Simpson,,3313,3,soil,3
2018-07-11,Elizabeth Simpson,,3313,3,grass (dead),23
2018-07-11,Elizabeth Simpson,,3313,3,moss,1
2018-07-11,Elizabeth Simpson,,3313,3,moss,2
2018-07-11,Elizabeth Simpson,,3313,3,tiny plant,0
2018-07-11,Elizabeth Simpson,,3313,4,Artemisia tridentata,42
2018-07-11,Elizabeth Simpson,,3313,4,Symphoricarpos oreophilus,12
2018-07-11,Elizabeth Simpson,,3313,4,Petradoria pumila,5
2018-07-11,Elizabeth Simpson,,3313,4,Berberis repens,3
2018-07-11,Elizabeth Simpson,,3313,4,Balsamorhiza sagittata,0
2018-07-11,Elizabeth Simpson,,3313,4,Linum lewisii,8
2018-07-11,Elizabeth Simpson,,3313,4,Eriogonum umbellatum,2
2018-07-11,Elizabeth Simpson,,3313,4,Pseudoroegneria spicata,1
2018-07-11,Elizabeth Simpson,,3313,4,Poa bulbosa,0
2018-07-11,Elizabeth Simpson,,3313,4,Alyssum desertorum,2
2018-07-11,Elizabeth Simpson,,3313,4,Penstemon cyananthus,0
2018-07-11,Elizabeth Simpson,,3313,4,Crepis acuminata,0
2018-07-11,Elizabeth Simpson,,3313,4,poo,0
2018-07-11,Elizabeth Simpson,,3313,4,rock,17
2018-07-11,Elizabeth Simpson,,3313,4,soil,0
2018-07-11,Elizabeth Simpson,,3313,4,grass (dead),8
2018-07-11,Elizabeth Simpson,,3313,4,moss,1
2018-07-11,Elizabeth Simpson,,3313,4,moss,1
2018-07-11,Elizabeth Simpson,,3313,4,tiny plant,0.5
2018-07-11,Elizabeth Simpson,,3313,2,Artemisia tridentata,19
2018-07-11,Elizabeth Simpson,,3313,2,Symphoricarpos oreophilus,0
2018-07-11,Elizabeth Simpson,,3313,2,Petradoria pumila,0
2018-07-11,Elizabeth Simpson,,3313,2,Berberis repens,8
2018-07-11,Elizabeth Simpson,,3313,2,Balsamorhiza sagittata,35
2018-07-11,Elizabeth Simpson,,3313,2,Linum lewisii,0
2018-07-11,Elizabeth Simpson,,3313,2,Eriogonum umbellatum,2
2018-07-11,Elizabeth Simpson,,3313,2,Pseudoroegneria spicata,4
2018-07-11,Elizabeth Simpson,,3313,2,Poa bulbosa,10
2018-07-11,Elizabeth Simpson,,3313,2,Alyssum desertorum,1
2018-07-11,Elizabeth Simpson,,3313,2,Penstemon cyananthus,2
2018-07-11,Elizabeth Simpson,,3313,2,Crepis acuminata,0
2018-07-11,Elizabeth Simpson,,3313,2,poo,0
2018-07-11,Elizabeth Simpson,,3313,2,rock,7
2018-07-11,Elizabeth Simpson,,3313,2,soil,1
2018-07-11,Elizabeth Simpson,,3313,2,grass (dead),10
2018-07-11,Elizabeth Simpson,,3313,2,moss,0
2018-07-11,Elizabeth Simpson,,3313,2,moss,1
2018-07-11,Elizabeth Simpson,,3313,2,tiny plant,0.5
2018-07-11,Elizabeth Simpson,,3313,1,Artemisia tridentata,0
2018-07-11,Elizabeth Simpson,,3313,1,Symphoricarpos oreophilus,0
2018-07-11,Elizabeth Simpson,,3313,1,Petradoria pumila,0
2018-07-11,Elizabeth Simpson,,3313,1,Berberis repens,3
2018-07-11,Elizabeth Simpson,,3313,1,Balsamorhiza sagittata,45
2018-07-11,Elizabeth Simpson,,3313,1,Linum lewisii,0
2018-07-11,Elizabeth Simpson,,3313,1,Eriogonum umbellatum,1
2018-07-11,Elizabeth Simpson,,3313,1,Pseudoroegneria spicata,8
2018-07-11,Elizabeth Simpson,,3313,1,Poa bulbosa,4
2018-07-11,Elizabeth Simpson,,3313,1,Alyssum desertorum,1
2018-07-11,Elizabeth Simpson,,3313,1,Penstemon cyananthus,0
2018-07-11,Elizabeth Simpson,,3313,1,Crepis acuminata,0
2018-07-11,Elizabeth Simpson,,3313,1,poo,1
2018-07-11,Elizabeth Simpson,,3313,1,rock,19
2018-07-11,Elizabeth Simpson,,3313,1,soil,17
2018-07-11,Elizabeth Simpson,,3313,1,grass (dead),7
2018-07-11,Elizabeth Simpson,,3313,1,moss,2
2018-07-11,Elizabeth Simpson,,3313,1,moss,0
2018-07-11,Elizabeth Simpson,,3313,1,tiny plant,0
2018-07-12,Elizabeth Simpson,,3111,4,Prunus virginiana,0
2018-07-12,Elizabeth Simpson,,3111,4,Agastache urticifolia,10
2018-07-12,Elizabeth Simpson,,3111,4,Berberis repens,17
2018-07-12,Elizabeth Simpson,,3111,4,Lathyrus pauciflorus,8
2018-07-12,Elizabeth Simpson,,3111,4,Elymus glaucus,15
2018-07-12,Elizabeth Simpson,,3111,4,Achillea millefolium,0
2018-07-12,Elizabeth Simpson,,3111,4,Taraxacum officinale,16
2018-07-12,Elizabeth Simpson,,3111,4,Osmorhiza berteroi,2
2018-07-12,Elizabeth Simpson,,3111,4,Galium aparine,0
2018-07-12,Elizabeth Simpson,,3111,4,Epilobium angustifolium,6
2018-07-12,Elizabeth Simpson,,3111,4,organic matter,6
2018-07-12,Elizabeth Simpson,,3111,4,grass (dead),18
2018-07-12,Elizabeth Simpson,,3111,4,soil,2
2018-07-12,Elizabeth Simpson,,3111,4,Delphinium occidentale,0
2018-07-12,Elizabeth Simpson,,3111,4,Elymus glaucus,0
2018-07-12,Elizabeth Simpson,,3111,2,Prunus virginiana,5
2018-07-12,Elizabeth Simpson,,3111,2,Agastache urticifolia,17
2018-07-12,Elizabeth Simpson,,3111,2,Berberis repens,7
2018-07-12,Elizabeth Simpson,,3111,2,Lathyrus pauciflorus,0
2018-07-12,Elizabeth Simpson,,3111,2,Elymus glaucus,40
2018-07-12,Elizabeth Simpson,,3111,2,Achillea millefolium,7
2018-07-12,Elizabeth Simpson,,3111,2,Taraxacum officinale,0
2018-07-12,Elizabeth Simpson,,3111,2,Osmorhiza berteroi,3
2018-07-12,Elizabeth Simpson,,3111,2,Galium aparine,0
2018-07-12,Elizabeth Simpson,,3111,2,Epilobium angustifolium,0
2018-07-12,Elizabeth Simpson,,3111,2,organic matter,6
2018-07-12,Elizabeth Simpson,,3111,2,grass (dead),25
2018-07-12,Elizabeth Simpson,,3111,2,soil,0
2018-07-12,Elizabeth Simpson,,3111,2,Delphinium occidentale,2
2018-07-12,Elizabeth Simpson,,3111,2,Elymus glaucus,4
2018-07-12,Elizabeth Simpson,,3111,1,Prunus virginiana,0
2018-07-12,Elizabeth Simpson,,3111,1,Agastache urticifolia,15
2018-07-12,Elizabeth Simpson,,3111,1,Berberis repens,67
2018-07-12,Elizabeth Simpson,,3111,1,Lathyrus pauciflorus,4
2018-07-12,Elizabeth Simpson,,3111,1,Elymus glaucus,28
2018-07-12,Elizabeth Simpson,,3111,1,Achillea millefolium,0
2018-07-12,Elizabeth Simpson,,3111,1,Taraxacum officinale,0
2018-07-12,Elizabeth Simpson,,3111,1,Osmorhiza berteroi,1
2018-07-12,Elizabeth Simpson,,3111,1,Galium aparine,2
2018-07-12,Elizabeth Simpson,,3111,1,Epilobium angustifolium,0
2018-07-12,Elizabeth Simpson,,3111,1,organic matter,3
2018-07-12,Elizabeth Simpson,,3111,1,grass (dead),3
2018-07-12,Elizabeth Simpson,,3111,1,soil,0
2018-07-12,Elizabeth Simpson,,3111,1,Delphinium occidentale,0
2018-07-12,Elizabeth Simpson,,3111,1,Elymus glaucus,10
2018-07-12,Elizabeth Simpson,,3111,3,Prunus virginiana,17
2018-07-12,Elizabeth Simpson,,3111,3,Agastache urticifolia,16
2018-07-12,Elizabeth Simpson,,3111,3,Berberis repens,28
2018-07-12,Elizabeth Simpson,,3111,3,Lathyrus pauciflorus,10
2018-07-12,Elizabeth Simpson,,3111,3,Elymus glaucus,53
2018-07-12,Elizabeth Simpson,,3111,3,Achillea millefolium,3
2018-07-12,Elizabeth Simpson,,3111,3,Taraxacum officinale,0
2018-07-12,Elizabeth Simpson,,3111,3,Osmorhiza berteroi,1
2018-07-12,Elizabeth Simpson,,3111,3,Galium aparine,1
2018-07-12,Elizabeth Simpson,,3111,3,Epilobium angustifolium,0
2018-07-12,Elizabeth Simpson,,3111,3,organic matter,10
2018-07-12,Elizabeth Simpson,,3111,3,grass (dead),2
2018-07-12,Elizabeth Simpson,,3111,3,soil,0
2018-07-12,Elizabeth Simpson,,3111,3,Delphinium occidentale,0
2018-07-12,Elizabeth Simpson,,3111,3,Elymus glaucus,5
2018-07-12,Elizabeth Simpson,,3112,3,Symphoricarpos oreophilus,70
2018-07-12,Elizabeth Simpson,,3112,3,Agastache urticifolia,34
2018-07-12,Elizabeth Simpson,,3112,3,Tragopogon dubius,3
2018-07-12,Elizabeth Simpson,,3112,3,Elymus glaucus,2
2018-07-12,Elizabeth Simpson,,3112,3,Eriogonum heracleoides,6
2018-07-12,Elizabeth Simpson,,3112,3,Achillea millefolium,2
2018-07-12,Elizabeth Simpson,,3112,3,Collomia linearis,0
2018-07-12,Elizabeth Simpson,,3112,3,asteraceae,2
2018-07-12,Elizabeth Simpson,,3112,3,organic matter,10
2018-07-12,Elizabeth Simpson,,3112,3,Lathyrus pauciflorus,5
2018-07-12,Elizabeth Simpson,,3112,3,Lactuca serriola,0
2018-07-12,Elizabeth Simpson,,3112,3,Pseudostellaria jamesiana,0
2018-07-12,Elizabeth Simpson,,3112,3,Apocynum androsaemifolium,0
2018-07-12,Elizabeth Simpson,,3112,3,Bromus carinatus,0
2018-07-12,Elizabeth Simpson,,3112,4,Symphoricarpos oreophilus,95
2018-07-12,Elizabeth Simpson,,3112,4,Agastache urticifolia,3
2018-07-12,Elizabeth Simpson,,3112,4,Tragopogon dubius,0
2018-07-12,Elizabeth Simpson,,3112,4,Elymus glaucus,2
2018-07-12,Elizabeth Simpson,,3112,4,Eriogonum heracleoides,0
2018-07-12,Elizabeth Simpson,,3112,4,Achillea millefolium,0
2018-07-12,Elizabeth Simpson,,3112,4,Collomia linearis,1
2018-07-12,Elizabeth Simpson,,3112,4,asteraceae,0
2018-07-12,Elizabeth Simpson,,3112,4,organic matter,2
2018-07-12,Elizabeth Simpson,,3112,4,Lathyrus pauciflorus,6
2018-07-12,Elizabeth Simpson,,3112,4,Lactuca serriola,0.5
2018-07-12,Elizabeth Simpson,,3112,4,Pseudostellaria jamesiana,0
2018-07-12,Elizabeth Simpson,,3112,4,Apocynum androsaemifolium,0
2018-07-12,Elizabeth Simpson,,3112,4,Bromus carinatus,0
2018-07-12,Elizabeth Simpson,,3112,2,Symphoricarpos oreophilus,76
2018-07-12,Elizabeth Simpson,,3112,2,Agastache urticifolia,10
2018-07-12,Elizabeth Simpson,,3112,2,Tragopogon dubius,0
2018-07-12,Elizabeth Simpson,,3112,2,Elymus glaucus,1
2018-07-12,Elizabeth Simpson,,3112,2,Eriogonum heracleoides,0
2018-07-12,Elizabeth Simpson,,3112,2,Achillea millefolium,0
2018-07-12,Elizabeth Simpson,,3112,2,Collomia linearis,2
2018-07-12,Elizabeth Simpson,,3112,2,asteraceae,0
2018-07-12,Elizabeth Simpson,,3112,2,organic matter,13
2018-07-12,Elizabeth Simpson,,3112,2,Lathyrus pauciflorus,0
2018-07-12,Elizabeth Simpson,,3112,2,Lactuca serriola,0
2018-07-12,Elizabeth Simpson,,3112,2,Pseudostellaria jamesiana,0.5
2018-07-12,Elizabeth Simpson,,3112,2,Apocynum androsaemifolium,5
2018-07-12,Elizabeth Simpson,,3112,2,Bromus carinatus,0
2018-07-12,Elizabeth Simpson,,3112,1,Symphoricarpos oreophilus,80
2018-07-12,Elizabeth Simpson,,3112,1,Agastache urticifolia,10
2018-07-12,Elizabeth Simpson,,3112,1,Tragopogon dubius,1
2018-07-12,Elizabeth Simpson,,3112,1,Elymus glaucus,2
2018-07-12,Elizabeth Simpson,,3112,1,Eriogonum heracleoides,16
2018-07-12,Elizabeth Simpson,,3112,1,Achillea millefolium,6
2018-07-12,Elizabeth Simpson,,3112,1,Collomia linearis,0.5
2018-07-12,Elizabeth Simpson,,3112,1,asteraceae,0
2018-07-12,Elizabeth Simpson,,3112,1,organic matter,2
2018-07-12,Elizabeth Simpson,,3112,1,Lathyrus pauciflorus,5
2018-07-12,Elizabeth Simpson,,3112,1,Lactuca serriola,0
2018-07-12,Elizabeth Simpson,,3112,1,Pseudostellaria jamesiana,0
2018-07-12,Elizabeth Simpson,,3112,1,Apocynum androsaemifolium,0
2018-07-12,Elizabeth Simpson,,3112,1,Bromus carinatus,0
2018-07-12,Elizabeth Simpson,,3121,3,Balsamorhiza macrophylla,47
2018-07-12,Elizabeth Simpson,,3121,3,Crepis acuminata,2
2018-07-12,Elizabeth Simpson,,3121,3,Alyssum desertorum,4
2018-07-12,Elizabeth Simpson,,3121,3,Artemisia tridentata,14
2018-07-12,Elizabeth Simpson,,3121,3,Lupinus sericeus,12
2018-07-12,Elizabeth Simpson,,3121,3,Collomia linearis,1
2018-07-12,Elizabeth Simpson,,3121,3,Poa pratensis,4
2018-07-12,Elizabeth Simpson,,3121,3,Achillea millefolium,1
2018-07-12,Elizabeth Simpson,,3121,3,Eriogonum heracleoides,4
2018-07-12,Elizabeth Simpson,,3121,3,Poa pratensis,19
2018-07-12,Elizabeth Simpson,,3121,3,grass (dead),6
2018-07-12,Elizabeth Simpson,,3121,3,soil,11
2018-07-12,Elizabeth Simpson,,3121,3,rock,7
2018-07-12,Elizabeth Simpson,,3121,3,Tragopogon dubius,1
2018-07-12,Elizabeth Simpson,,3121,3,Epilobium brachycarpum,0.5
2018-07-12,Elizabeth Simpson,,3121,3,Symphoricarpos oreophilus,0
2018-07-12,Elizabeth Simpson,,3121,3,Helianthella uniflora,0
2018-07-12,Elizabeth Simpson,,3121,3,Poa secunda,0
2018-07-12,Elizabeth Simpson,,3121,3,moss,2
2018-07-12,Elizabeth Simpson,,3121,4,Balsamorhiza macrophylla,79
2018-07-12,Elizabeth Simpson,,3121,4,Crepis acuminata,0
2018-07-12,Elizabeth Simpson,,3121,4,Alyssum desertorum,3
2018-07-12,Elizabeth Simpson,,3121,4,Artemisia tridentata,2
2018-07-12,Elizabeth Simpson,,3121,4,Lupinus sericeus,0
2018-07-12,Elizabeth Simpson,,3121,4,Collomia linearis,0
2018-07-12,Elizabeth Simpson,,3121,4,Poa pratensis,2
2018-07-12,Elizabeth Simpson,,3121,4,Achillea millefolium,2
2018-07-12,Elizabeth Simpson,,3121,4,Eriogonum heracleoides,6
2018-07-12,Elizabeth Simpson,,3121,4,Poa pratensis,3
2018-07-12,Elizabeth Simpson,,3121,4,grass (dead),0
2018-07-12,Elizabeth Simpson,,3121,4,soil,3
2018-07-12,Elizabeth Simpson,,3121,4,rock,3
2018-07-12,Elizabeth Simpson,,3121,4,Tragopogon dubius,0
2018-07-12,Elizabeth Simpson,,3121,4,Epilobium brachycarpum,4
2018-07-12,Elizabeth Simpson,,3121,4,Symphoricarpos oreophilus,0
2018-07-12,Elizabeth Simpson,,3121,4,Helianthella uniflora,0
2018-07-12,Elizabeth Simpson,,3121,4,Poa secunda,0
2018-07-12,Elizabeth Simpson,,3121,4,moss,0
2018-07-12,Elizabeth Simpson,,3121,2,Balsamorhiza macrophylla,44
2018-07-12,Elizabeth Simpson,,3121,2,Crepis acuminata,9
2018-07-12,Elizabeth Simpson,,3121,2,Alyssum desertorum,2
2018-07-12,Elizabeth Simpson,,3121,2,Artemisia tridentata,0
2018-07-12,Elizabeth Simpson,,3121,2,Lupinus sericeus,6
2018-07-12,Elizabeth Simpson,,3121,2,Collomia linearis,0
2018-07-12,Elizabeth Simpson,,3121,2,Poa pratensis,2
2018-07-12,Elizabeth Simpson,,3121,2,Achillea millefolium,3
2018-07-12,Elizabeth Simpson,,3121,2,Eriogonum heracleoides,0
2018-07-12,Elizabeth Simpson,,3121,2,Poa pratensis,8
2018-07-12,Elizabeth Simpson,,3121,2,grass (dead),2
2018-07-12,Elizabeth Simpson,,3121,2,soil,7
2018-07-12,Elizabeth Simpson,,3121,2,rock,3
2018-07-12,Elizabeth Simpson,,3121,2,Tragopogon dubius,0
2018-07-12,Elizabeth Simpson,,3121,2,Epilobium brachycarpum,3
2018-07-12,Elizabeth Simpson,,3121,2,Symphoricarpos oreophilus,9
2018-07-12,Elizabeth Simpson,,3121,2,Helianthella uniflora,0
2018-07-12,Elizabeth Simpson,,3121,2,Poa secunda,1
2018-07-12,Elizabeth Simpson,,3121,2,moss,4
2018-07-12,Elizabeth Simpson,,3121,1,Balsamorhiza macrophylla,29
2018-07-12,Elizabeth Simpson,,3121,1,Crepis acuminata,14
2018-07-12,Elizabeth Simpson,,3121,1,Alyssum desertorum,1
2018-07-12,Elizabeth Simpson,,3121,1,Artemisia tridentata,0
2018-07-12,Elizabeth Simpson,,3121,1,Lupinus sericeus,1
2018-07-12,Elizabeth Simpson,,3121,1,Collomia linearis,1
2018-07-12,Elizabeth Simpson,,3121,1,Poa pratensis,3
2018-07-12,Elizabeth Simpson,,3121,1,Achillea millefolium,13
2018-07-12,Elizabeth Simpson,,3121,1,Eriogonum heracleoides,8
2018-07-12,Elizabeth Simpson,,3121,1,Poa pratensis,15
2018-07-12,Elizabeth Simpson,,3121,1,grass (dead),8
2018-07-12,Elizabeth Simpson,,3121,1,soil,7
2018-07-12,Elizabeth Simpson,,3121,1,rock,2
2018-07-12,Elizabeth Simpson,,3121,1,Tragopogon dubius,0
2018-07-12,Elizabeth Simpson,,3121,1,Epilobium brachycarpum,0
2018-07-12,Elizabeth Simpson,,3121,1,Symphoricarpos oreophilus,4
2018-07-12,Elizabeth Simpson,,3121,1,Helianthella uniflora,6
2018-07-12,Elizabeth Simpson,,3121,1,Poa secunda,1
2018-07-12,Elizabeth Simpson,,3121,1,moss,0
2018-07-13,Elizabeth Simpson,,3133,3,Eriogonum heracleoides,11
2018-07-13,Elizabeth Simpson,,3133,3,Balsamorhiza sagittata,0
2018-07-13,Elizabeth Simpson,,3133,3,Tragopogon dubius,1
2018-07-13,Elizabeth Simpson,,3133,3,Crepis acuminata,0
2018-07-13,Elizabeth Simpson,,3133,3,Alyssum desertorum,0
2018-07-13,Elizabeth Simpson,,3133,3,Poa bulbosa,0
2018-07-13,Elizabeth Simpson,,3133,3,Poa secunda,2
2018-07-13,Elizabeth Simpson,,3133,3,Pseudoroegneria spicata,33
2018-07-13,Elizabeth Simpson,,3133,3,moss,2
2018-07-13,Elizabeth Simpson,,3133,3,rock,0
2018-07-13,Elizabeth Simpson,,3133,3,soil,2
2018-07-13,Elizabeth Simpson,,3133,3,grass (dead),40
2018-07-13,Elizabeth Simpson,,3133,3,poo,4
2018-07-13,Elizabeth Simpson,,3133,3,sticks,4
2018-07-13,Elizabeth Simpson,,3133,3,moss,0
2018-07-13,Elizabeth Simpson,,3133,4,Eriogonum heracleoides,7
2018-07-13,Elizabeth Simpson,,3133,4,Balsamorhiza sagittata,0
2018-07-13,Elizabeth Simpson,,3133,4,Tragopogon dubius,0
2018-07-13,Elizabeth Simpson,,3133,4,Crepis acuminata,3
2018-07-13,Elizabeth Simpson,,3133,4,Alyssum desertorum,0
2018-07-13,Elizabeth Simpson,,3133,4,Poa bulbosa,7
2018-07-13,Elizabeth Simpson,,3133,4,Poa secunda,2
2018-07-13,Elizabeth Simpson,,3133,4,Pseudoroegneria spicata,35
2018-07-13,Elizabeth Simpson,,3133,4,moss,2
2018-07-13,Elizabeth Simpson,,3133,4,rock,10
2018-07-13,Elizabeth Simpson,,3133,4,soil,8
2018-07-13,Elizabeth Simpson,,3133,4,grass (dead),31
2018-07-13,Elizabeth Simpson,,3133,4,poo,3
2018-07-13,Elizabeth Simpson,,3133,4,sticks,0
2018-07-13,Elizabeth Simpson,,3133,4,moss,0.5
2018-07-13,Elizabeth Simpson,,3133,2,Eriogonum heracleoides,5
2018-07-13,Elizabeth Simpson,,3133,2,Balsamorhiza sagittata,33
2018-07-13,Elizabeth Simpson,,3133,2,Tragopogon dubius,0
2018-07-13,Elizabeth Simpson,,3133,2,Crepis acuminata,0
2018-07-13,Elizabeth Simpson,,3133,2,Alyssum desertorum,0.5
2018-07-13,Elizabeth Simpson,,3133,2,Poa bulbosa,7
2018-07-13,Elizabeth Simpson,,3133,2,Poa secunda,1
2018-07-13,Elizabeth Simpson,,3133,2,Pseudoroegneria spicata,6
2018-07-13,Elizabeth Simpson,,3133,2,moss,1
2018-07-13,Elizabeth Simpson,,3133,2,rock,5
2018-07-13,Elizabeth Simpson,,3133,2,soil,14
2018-07-13,Elizabeth Simpson,,3133,2,grass (dead),22
2018-07-13,Elizabeth Simpson,,3133,2,poo,5
2018-07-13,Elizabeth Simpson,,3133,2,sticks,0
2018-07-13,Elizabeth Simpson,,3133,2,moss,3
2018-07-13,Elizabeth Simpson,,3133,1,Eriogonum heracleoides,10
2018-07-13,Elizabeth Simpson,,3133,1,Balsamorhiza sagittata,50
2018-07-13,Elizabeth Simpson,,3133,1,Tragopogon dubius,1
2018-07-13,Elizabeth Simpson,,3133,1,Crepis acuminata,0
2018-07-13,Elizabeth Simpson,,3133,1,Alyssum desertorum,0
2018-07-13,Elizabeth Simpson,,3133,1,Poa bulbosa,1
2018-07-13,Elizabeth Simpson,,3133,1,Poa secunda,1
2018-07-13,Elizabeth Simpson,,3133,1,Pseudoroegneria spicata,14
2018-07-13,Elizabeth Simpson,,3133,1,moss,0.5
2018-07-13,Elizabeth Simpson,,3133,1,rock,2
2018-07-13,Elizabeth Simpson,,3133,1,soil,7
2018-07-13,Elizabeth Simpson,,3133,1,grass (dead),13
2018-07-13,Elizabeth Simpson,,3133,1,poo,0
2018-07-13,Elizabeth Simpson,,3133,1,sticks,0
2018-07-13,Elizabeth Simpson,,3133,1,moss,1
2018-07-13,Elizabeth Simpson,,3131,3,Artemisia tridentata,0
2018-07-13,Elizabeth Simpson,,3131,3,Balsamorhiza sagittata,0
2018-07-13,Elizabeth Simpson,,3131,3,Tragopogon dubius,1
2018-07-13,Elizabeth Simpson,,3131,3,Poa bulbosa,12
2018-07-13,Elizabeth Simpson,,3131,3,Bromus japonicus,2
2018-07-13,Elizabeth Simpson,,3131,3,Bromus tectorum,5
2018-07-13,Elizabeth Simpson,,3131,3,Eucephalus elegans,20
2018-07-13,Elizabeth Simpson,,3131,3,Poa secunda,1
2018-07-13,Elizabeth Simpson,,3131,3,Alyssum desertorum,1
2018-07-13,Elizabeth Simpson,,3131,3,Artemisia tridentata,25
2018-07-13,Elizabeth Simpson,,3131,3,Pseudoroegneria spicata,0
2018-07-13,Elizabeth Simpson,,3131,3,soil,4
2018-07-13,Elizabeth Simpson,,3131,3,rock,3
2018-07-13,Elizabeth Simpson,,3131,3,organic matter,31
2018-07-13,Elizabeth Simpson,,3131,3,Epilobium brachycarpum,0.5
2018-07-13,Elizabeth Simpson,,3131,3,tiny plant,1
2018-07-13,Elizabeth Simpson,,3131,4,Artemisia tridentata,0
2018-07-13,Elizabeth Simpson,,3131,4,Balsamorhiza sagittata,0
2018-07-13,Elizabeth Simpson,,3131,4,Tragopogon dubius,0
2018-07-13,Elizabeth Simpson,,3131,4,Poa bulbosa,3
2018-07-13,Elizabeth Simpson,,3131,4,Bromus japonicus,1
2018-07-13,Elizabeth Simpson,,3131,4,Bromus tectorum,1
2018-07-13,Elizabeth Simpson,,3131,4,Eucephalus elegans,35
2018-07-13,Elizabeth Simpson,,3131,4,Poa secunda,0
2018-07-13,Elizabeth Simpson,,3131,4,Alyssum desertorum,0.5
2018-07-13,Elizabeth Simpson,,3131,4,Artemisia tridentata,0
2018-07-13,Elizabeth Simpson,,3131,4,Pseudoroegneria spicata,0
2018-07-13,Elizabeth Simpson,,3131,4,soil,19
